"pos","count"
340202,17
340203,17
340204,15
340205,16
340206,16
340207,18
340208,19
340209,15
340210,18
340211,19
340212,16
340213,19
340214,17
340215,16
340216,16
340217,18
340218,14
340219,14
340220,15
340221,17
340222,18
340223,10
340224,14
340225,12
340226,13
340227,12
340228,15
340229,14
340230,11
340231,15
340232,15
340233,16
340234,16
340235,14
340236,12
340237,16
340238,14
340239,16
340240,17
340241,18
340242,14
340243,18
340244,18
340245,16
340246,15
340247,14
340248,15
340249,16
340250,16
340251,17
340252,17
340253,16
340254,17
340255,17
340256,16
340257,16
340258,16
340259,18
340260,20
340261,18
340262,18
340263,20
340264,20
340265,19
340266,18
340267,16
340268,19
340269,18
340270,18
340271,17
340272,20
340273,20
340274,20
340275,15
340276,16
340277,17
340278,18
340279,17
340280,18
340281,19
340282,19
340283,19
340284,18
340285,19
340286,14
340287,20
340288,18
340289,18
340290,18
340291,19
340292,18
340293,19
340294,17
340295,19
340296,19
340297,19
340298,19
340299,18
340300,17
340301,18
340302,18
340303,18
340304,19
340305,19
340306,20
340307,20
340308,20
340309,20
340310,19
340311,20
340312,17
340313,20
340314,17
340315,22
340316,22
340317,24
340318,22
340319,22
340320,21
340321,23
340322,22
340323,23
340324,21
340325,23
340326,21
340327,23
340328,24
340329,24
340330,21
340331,22
340332,19
340333,19
340334,20
340335,15
340336,19
340337,19
340338,19
340339,18
340340,16
340341,16
340342,16
340343,17
340344,16
340345,16
340346,18
340347,18
340348,18
340349,15
340350,18
340351,18
340352,19
340353,18
340354,19
340355,19
340356,18
340357,19
340358,18
340359,17
340360,19
340361,18
340362,17
340363,18
340364,19
340365,16
340366,19
340367,17
340368,18
340369,18
340370,18
340371,19
340372,17
340373,19
340374,19
340375,20
340376,19
340377,18
340378,19
340379,18
340380,18
340381,19
340382,19
340383,22
340384,22
340385,22
340386,22
340387,21
340388,21
340389,20
340390,21
340391,20
340392,21
340393,21
340394,21
340395,22
340396,20
340397,21
340398,20
340399,20
340400,20
340401,21
340402,19
340403,19
340404,19
340405,19
340406,19
340407,20
340408,18
340409,19
340410,19
340411,19
340412,17
340413,20
340414,20
340415,19
340416,20
340417,20
340418,20
340419,20
340420,23
340421,22
340422,23
340423,23
340424,23
340425,22
340426,23
340427,23
340428,23
340429,22
340430,22
340431,22
340432,22
340433,22
340434,22
340435,22
340436,21
340437,21
340438,20
340439,21
340440,19
340441,22
340442,25
340443,26
340444,26
340445,24
340446,24
340447,26
340448,24
340449,26
340450,28
340451,28
340452,25
340453,28
340454,27
340455,28
340456,28
340457,27
340458,27
340459,27
340460,28
340461,27
340462,27
340463,28
340464,27
340465,26
340466,22
340467,22
340468,22
340469,22
340470,22
340471,22
340472,23
340473,23
340474,22
340475,23
340476,23
340477,25
340478,25
340479,25
340480,22
340481,25
340482,25
340483,25
340484,24
340485,23
340486,25
340487,25
340488,23
340489,27
340490,26
340491,27
340492,26
340493,25
340494,27
340495,27
340496,26
340497,24
340498,24
340499,24
340500,25
340501,25
340502,23
340503,24
340504,24
340505,25
340506,24
340507,26
340508,22
340509,26
340510,23
340511,26
340512,25
340513,23
340514,22
340515,25
340516,24
340517,25
340518,25
340519,24
340520,23
340521,24
340522,21
340523,21
340524,23
340525,25
340526,26
340527,26
340528,27
340529,24
340530,24
340531,24
340532,25
340533,27
340534,26
340535,26
340536,24
340537,23
340538,23
340539,26
340540,22
340541,22
340542,25
340543,19
340544,23
340545,26
340546,24
340547,26
340548,26
340549,22
340550,24
340551,26
340552,23
340553,17
340554,24
340555,23
340556,24
340557,27
340558,25
340559,23
340560,24
340561,24
340562,27
340563,24
340564,28
340565,27
340566,26
340567,25
340568,23
340569,25
340570,22
340571,24
340572,23
340573,22
340574,21
340575,25
340576,20
340577,18
340578,22
340579,24
340580,24
340581,21
340582,26
340583,23
340584,24
340585,22
340586,20
340587,25
340588,25
340589,22
340590,26
340591,26
340592,17
340593,15
340594,17
340595,18
340596,19
340597,15
340598,17
340599,15
340600,18
340601,17
340602,15
340603,20
340604,19
340605,18
340606,18
340607,19
340608,17
340609,19
340610,16
340611,18
340612,21
340613,22
340614,19
340615,19
340616,16
340617,20
340618,21
340619,23
340620,19
340621,20
340622,22
340623,20
340624,18
340625,17
340626,20
340627,21
340628,20
340629,19
340630,20
340631,18
340632,18
340633,17
340634,20
340635,19
340636,21
340637,14
340638,17
340639,19
340640,17
340641,19
340642,18
340643,18
340644,14
340645,18
340646,18
340647,19
340648,22
340649,21
340650,24
340651,24
340652,23
340653,25
340654,21
340655,24
340656,26
340657,25
340658,27
340659,26
340660,26
340661,24
340662,26
340663,25
340664,26
340665,27
340666,25
340667,26
340668,25
340669,24
340670,26
340671,24
340672,27
340673,25
340674,22
340675,24
340676,23
340677,23
340678,24
340679,22
340680,22
340681,22
340682,22
340683,21
340684,20
340685,20
340686,21
340687,20
340688,19
340689,19
340690,20
340691,20
340692,20
340693,19
340694,20
340695,18
340696,19
340697,20
340698,20
340699,20
340700,19
340701,18
340702,21
340703,20
340704,21
340705,21
340706,19
340707,21
340708,19
340709,19
340710,19
340711,20
340712,18
340713,19
340714,17
340715,19
340716,18
340717,18
340718,19
340719,17
340720,17
340721,17
340722,19
340723,18
340724,18
340725,17
340726,19
340727,18
340728,18
340729,18
340730,18
340731,18
340732,18
340733,16
340734,16
340735,17
340736,15
340737,14
340738,17
340739,18
340740,17
340741,15
340742,18
340743,17
340744,16
340745,18
340746,16
340747,16
340748,17
340749,17
340750,18
340751,18
340752,18
340753,13
340754,15
340755,12
340756,14
340757,13
340758,14
340759,13
340760,13
340761,11
340762,10
340763,11
340764,9
340765,10
340766,10
340767,11
340768,9
340769,11
340770,13
340771,12
340772,10
340773,11
340774,8
340775,11
340776,10
340777,12
340778,10
340779,10
340780,10
340781,9
340782,11
340783,11
340784,11
340785,12
340786,10
340787,12
340788,10
340789,10
340790,10
340791,10
340792,11
340793,7
340794,13
340795,11
340796,12
340797,10
340798,10
340799,7
340800,8
340801,4
340802,7
340803,10
340804,10
340805,9
340806,8
340807,9
340808,10
340809,8
340810,9
340811,7
340812,9
340813,7
340814,7
340815,6
340816,6
340817,2
340818,5
340819,4
340820,6
340821,6
340822,3
340823,3
340824,4
340825,4
340826,4
340827,4
340828,4
340829,5
340830,4
340831,5
340832,5
340833,4
340834,3
340835,4
340836,3
340837,3
340838,4
340839,5
340840,3
340841,4
340842,5
340843,6
340844,7
340845,5
340846,7
340847,7
340848,7
340849,7
340850,7
340851,7
340852,5
340853,6
340854,6
340855,7
340856,6
340857,6
340858,6
340859,7
340860,7
340861,7
340862,9
340863,8
340864,7
340865,8
340866,10
340867,7
340868,8
340869,9
340870,10
340871,8
340872,8
340873,9
340874,9
340875,10
340876,9
340877,9
340878,9
340879,10
340880,8
340881,8
340882,9
340883,9
340884,10
340885,9
340886,8
340887,9
340888,8
340889,8
340890,6
340891,7
340892,9
340893,8
340894,9
340895,8
340896,8
340897,9
340898,10
340899,9
340900,10
340901,9
340902,8
340903,10
340904,10
340905,8
340906,7
340907,8
340908,8
340909,8
340910,8
340911,8
340912,8
340913,8
340914,9
340915,8
340916,9
340917,9
340918,9
340919,9
340920,8
340921,10
340922,7
340923,7
340924,9
340925,11
340926,11
340927,12
340928,12
340929,9
340930,11
340931,10
340932,11
340933,13
340934,12
340935,11
340936,11
340937,11
340938,13
340939,11
340940,11
340941,14
340942,12
340943,10
340944,13
340945,12
340946,12
340947,14
340948,11
340949,13
340950,12
340951,14
340952,13
340953,12
340954,8
340955,12
340956,11
340957,11
340958,10
340959,10
340960,11
340961,10
340962,10
340963,11
340964,12
340965,11
340966,10
340967,12
340968,11
340969,9
340970,9
340971,9
340972,12
340973,9
340974,12
340975,12
340976,11
340977,10
340978,11
340979,13
340980,12
340981,15
340982,13
340983,14
340984,14
340985,12
340986,13
340987,13
340988,14
340989,13
340990,14
340991,12
340992,13
340993,11
340994,13
340995,14
340996,13
340997,14
340998,14
340999,14
341000,13
341001,15
341002,13
341003,14
341004,14
341005,13
341006,12
341007,13
341008,13
341009,11
341010,12
341011,10
341012,12
341013,13
341014,15
341015,13
341016,13
341017,12
341018,12
341019,12
341020,12
341021,14
341022,14
341023,13
341024,12
341025,14
341026,13
341027,13
341028,15
341029,13
341030,12
341031,12
341032,11
341033,14
341034,14
341035,13
341036,12
341037,13
341038,13
341039,13
341040,12
341041,13
341042,15
341043,14
341044,13
341045,15
341046,14
341047,15
341048,14
341049,15
341050,14
341051,13
341052,14
341053,13
341054,14
341055,13
341056,14
341057,16
341058,14
341059,13
341060,15
341061,15
341062,15
341063,14
341064,14
341065,14
341066,16
341067,16
341068,18
341069,16
341070,15
341071,16
341072,18
341073,15
341074,17
341075,14
341076,15
341077,15
341078,13
341079,14
341080,13
341081,14
341082,11
341083,14
341084,14
341085,13
341086,14
341087,13
341088,12
341089,14
341090,15
341091,13
341092,13
341093,13
341094,12
341095,14
341096,14
341097,15
341098,13
341099,13
341100,13
341101,14
341102,14
341103,12
341104,11
341105,13
341106,13
341107,13
341108,14
341109,13
341110,15
341111,14
341112,13
341113,15
341114,14
341115,14
341116,13
341117,15
341118,14
341119,16
341120,16
341121,16
341122,15
341123,16
341124,16
341125,16
341126,14
341127,14
341128,15
341129,15
341130,15
341131,15
341132,15
341133,15
341134,14
341135,15
341136,15
341137,15
341138,15
341139,17
341140,13
341141,16
341142,17
341143,16
341144,17
341145,18
341146,17
341147,19
341148,19
341149,14
341150,19
341151,18
341152,18
341153,14
341154,18
341155,17
341156,13
341157,18
341158,20
341159,20
341160,18
341161,18
341162,17
341163,16
341164,17
341165,17
341166,13
341167,16
341168,16
341169,16
341170,17
341171,17
341172,17
341173,16
341174,17
341175,17
341176,14
341177,15
341178,12
341179,15
341180,14
341181,14
341182,15
341183,14
341184,16
341185,16
341186,15
341187,16
341188,15
341189,13
341190,15
341191,14
341192,13
341193,13
341194,13
341195,13
341196,15
341197,15
341198,15
341199,15
341200,15
341201,12
341202,14
341203,13
341204,12
341205,12
341206,15
341207,12
341208,13
341209,15
341210,15
341211,14
341212,12
341213,16
341214,14
341215,14
341216,13
341217,14
341218,13
341219,13
341220,14
341221,11
341222,9
341223,12
341224,13
341225,14
341226,13
341227,12
341228,12
341229,13
341230,13
341231,12
341232,13
341233,12
341234,12
341235,13
341236,12
341237,12
341238,13
341239,13
341240,9
341241,10
341242,7
341243,8
341244,10
341245,9
341246,10
341247,11
341248,11
341249,9
341250,9
341251,11
341252,9
341253,11
341254,12
341255,11
341256,11
341257,11
341258,10
341259,8
341260,9
341261,11
341262,9
341263,9
341264,9
341265,11
341266,7
341267,8
341268,7
341269,9
341270,7
341271,7
341272,10
341273,8
341274,9
341275,10
341276,9
341277,9
341278,10
341279,11
341280,10
341281,10
341282,8
341283,8
341284,10
341285,11
341286,9
341287,9
341288,10
341289,13
341290,13
341291,12
341292,11
341293,13
341294,9
341295,9
341296,11
341297,10
341298,10
341299,11
341300,10
341301,11
341302,11
341303,8
341304,10
341305,11
341306,10
341307,9
341308,8
341309,8
341310,8
341311,10
341312,9
341313,10
341314,10
341315,8
341316,8
341317,8
341318,10
341319,9
341320,11
341321,10
341322,10
341323,10
341324,9
341325,11
341326,11
341327,9
341328,9
341329,10
341330,9
341331,8
341332,9
341333,7
341334,8
341335,9
341336,7
341337,8
341338,7
341339,6
341340,9
341341,7
341342,6
341343,8
341344,9
341345,7
341346,8
341347,8
341348,7
341349,8
341350,8
341351,7
341352,6
341353,6
341354,8
341355,7
341356,7
341357,6
341358,6
341359,7
341360,6
341361,7
341362,6
341363,5
341364,5
341365,8
341366,4
341367,6
341368,7
341369,8
341370,6
341371,8
341372,7
341373,4
341374,7
341375,5
341376,7
341377,6
341378,7
341379,6
341380,8
341381,6
341382,7
341383,7
341384,7
341385,6
341386,7
341387,8
341388,8
341389,8
341390,7
341391,6
341392,7
341393,6
341394,8
341395,5
341396,8
341397,7
341398,8
341399,5
341400,7
341401,7
341402,6
341403,6
341404,7
341405,7
341406,9
341407,9
341408,5
341409,6
341410,9
341411,8
341412,8
341413,8
341414,7
341415,6
341416,8
341417,7
341418,5
341419,8
341420,6
341421,3
341422,7
341423,7
341424,7
341425,7
341426,7
341427,3
341428,6
341429,7
341430,4
341431,7
341432,4
341433,1
341434,2
341435,4
341436,4
341437,3
341438,4
341439,2
341440,3
341441,3
341442,3
341443,1
341444,2
341445,3
341446,3
341447,3
341448,3
341449,3
341450,2
341451,2
341452,3
341453,2
341454,3
341455,3
341456,3
341457,2
341458,2
341459,4
341460,5
341461,6
341462,6
341463,4
341464,6
341465,4
341466,5
341467,5
341468,3
341469,6
341470,5
341471,4
341472,5
341473,5
341474,5
341475,4
341476,5
341477,5
341478,5
341479,5
341480,5
341481,4
341482,4
341483,5
341484,5
341485,5
341486,5
341487,4
341488,4
341489,5
341490,5
341491,5
341492,5
341493,5
341494,3
341495,3
341496,5
341497,2
341498,5
341499,3
341500,5
341501,6
341502,5
341503,5
341504,5
341505,5
341506,5
341507,7
341508,5
341509,5
341510,7
341511,7
341512,7
341513,7
341514,7
341515,7
341516,4
341517,4
341518,6
341519,7
341520,7
341521,5
341522,7
341523,6
341524,7
341525,8
341526,9
341527,8
341528,7
341529,9
341530,9
341531,9
341532,9
341533,8
341534,9
341535,9
341536,7
341537,8
341538,9
341539,7
341540,8
341541,8
341542,6
341543,8
341544,9
341545,8
341546,9
341547,9
341548,7
341549,8
341550,8
341551,11
341552,11
341553,11
341554,11
341555,9
341556,9
341557,11
341558,10
341559,11
341560,12
341561,12
341562,12
341563,12
341564,11
341565,12
341566,11
341567,11
341568,12
341569,11
341570,12
341571,12
341572,10
341573,12
341574,11
341575,11
341576,13
341577,12
341578,12
341579,12
341580,13
341581,12
341582,13
341583,13
341584,12
341585,13
341586,13
341587,12
341588,15
341589,14
341590,12
341591,15
341592,15
341593,14
341594,15
341595,16
341596,14
341597,15
341598,17
341599,16
341600,17
341601,17
341602,15
341603,16
341604,17
341605,17
341606,16
341607,15
341608,15
341609,15
341610,15
341611,16
341612,14
341613,14
341614,12
341615,12
341616,15
341617,15
341618,15
341619,14
341620,15
341621,15
341622,15
341623,15
341624,15
341625,14
341626,16
341627,16
341628,15
341629,15
341630,15
341631,16
341632,16
341633,16
341634,17
341635,18
341636,17
341637,17
341638,17
341639,18
341640,17
341641,17
341642,18
341643,16
341644,17
341645,17
341646,18
341647,16
341648,17
341649,16
341650,18
341651,17
341652,17
341653,17
341654,17
341655,16
341656,18
341657,18
341658,18
341659,16
341660,14
341661,15
341662,19
341663,17
341664,20
341665,19
341666,19
341667,19
341668,20
341669,24
341670,22
341671,25
341672,24
341673,24
341674,25
341675,24
341676,24
341677,23
341678,23
341679,23
341680,23
341681,23
341682,24
341683,25
341684,21
341685,20
341686,24
341687,23
341688,23
341689,25
341690,24
341691,24
341692,27
341693,22
341694,25
341695,26
341696,26
341697,26
341698,27
341699,26
341700,25
341701,25
341702,23
341703,24
341704,26
341705,26
341706,25
341707,23
341708,24
341709,23
341710,24
341711,23
341712,24
341713,23
341714,27
341715,26
341716,27
341717,24
341718,27
341719,27
341720,27
341721,25
341722,27
341723,25
341724,26
341725,28
341726,28
341727,26
341728,27
341729,29
341730,28
341731,29
341732,28
341733,29
341734,29
341735,25
341736,27
341737,27
341738,25
341739,25
341740,27
341741,27
341742,27
341743,27
341744,24
341745,24
341746,27
341747,27
341748,27
341749,27
341750,25
341751,27
341752,27
341753,26
341754,27
341755,27
341756,27
341757,26
341758,26
341759,26
341760,26
341761,26
341762,27
341763,27
341764,27
341765,27
341766,27
341767,27
341768,27
341769,26
341770,27
341771,26
341772,27
341773,26
341774,27
341775,27
341776,26
341777,26
341778,26
341779,24
341780,24
341781,24
341782,24
341783,24
341784,24
341785,24
341786,27
341787,26
341788,27
341789,28
341790,28
341791,28
341792,28
341793,27
341794,29
341795,27
341796,29
341797,29
341798,29
341799,28
341800,31
341801,31
341802,29
341803,30
341804,31
341805,29
341806,33
341807,33
341808,30
341809,32
341810,29
341811,33
341812,32
341813,33
341814,32
341815,31
341816,32
341817,34
341818,29
341819,28
341820,30
341821,30
341822,28
341823,29
341824,27
341825,29
341826,29
341827,28
341828,29
341829,29
341830,28
341831,29
341832,27
341833,27
341834,27
341835,27
341836,27
341837,27
341838,26
341839,26
341840,26
341841,26
341842,26
341843,24
341844,24
341845,24
341846,24
341847,24
341848,24
341849,23
341850,25
341851,26
341852,26
341853,27
341854,29
341855,33
341856,33
341857,32
341858,32
341859,31
341860,32
341861,36
341862,34
341863,32
341864,31
341865,33
341866,31
341867,31
341868,33
341869,33
341870,31
341871,33
341872,32
341873,33
341874,32
341875,32
341876,31
341877,31
341878,31
341879,31
341880,32
341881,31
341882,32
341883,31
341884,32
341885,33
341886,33
341887,32
341888,33
341889,32
341890,31
341891,31
341892,32
341893,33
341894,31
341895,33
341896,31
341897,30
341898,30
341899,31
341900,31
341901,28
341902,30
341903,30
341904,29
341905,28
341906,29
341907,29
341908,28
341909,29
341910,30
341911,29
341912,29
341913,30
341914,28
341915,30
341916,29
341917,30
341918,31
341919,31
341920,35
341921,34
341922,35
341923,35
341924,35
341925,37
341926,37
341927,35
341928,41
341929,38
341930,42
341931,41
341932,41
341933,44
341934,38
341935,44
341936,43
341937,42
341938,44
341939,43
341940,39
341941,44
341942,44
341943,43
341944,43
341945,43
341946,41
341947,43
341948,42
341949,43
341950,42
341951,42
341952,40
341953,41
341954,42
341955,42
341956,42
341957,36
341958,40
341959,41
341960,42
341961,40
341962,40
341963,40
341964,39
341965,40
341966,38
341967,39
341968,38
341969,37
341970,34
341971,39
341972,39
341973,39
341974,38
341975,39
341976,39
341977,41
341978,40
341979,41
341980,41
341981,41
341982,41
341983,41
341984,42
341985,41
341986,42
341987,41
341988,43
341989,42
341990,42
341991,41
341992,41
341993,41
341994,43
341995,43
341996,42
341997,39
341998,40
341999,42
342000,39
342001,40
342002,41
342003,34
342004,33
342005,33
342006,34
342007,34
342008,37
342009,35
342010,37
342011,33
342012,34
342013,35
342014,35
342015,35
342016,34
342017,32
342018,35
342019,32
342020,34
342021,35
342022,35
342023,35
342024,35
342025,34
342026,35
342027,33
342028,33
342029,31
342030,31
342031,33
342032,32
342033,33
342034,33
342035,30
342036,29
342037,32
342038,31
342039,30
342040,32
342041,31
342042,31
